_date,_open,_high,_low,_close,_volume
2011-08-29,9.070210000000001,11.15,7.6,8.969,25217.8
2011-08-30,8.8,13,8.04,8.79134,14488.9
2011-08-31,8.79,11,7.803889999999999,8.19951,22755.1
2011-09-01,7.8802,11,7.2,8.21,17302.9
2011-09-02,8.3995,10.8,6.01,8.6381,20245
2011-09-03,8.6,9.97976,6.62,8.479,8303.04
2011-09-04,8.49,8.7,7.3,8.17798,21805.9
2011-09-05,8.12796,9.17,7.08,7.61101,35389.9
2011-09-06,7.61101,9.89,5.5,6.8628,93464
2011-09-07,6.8628,8.8,5.09,7.1864,53072.4
2011-09-08,7.19786,8.3,6.17,6.53,35733.1
2011-09-09,6.5299,9,4.01,5.03,228679
2011-09-10,5.01999,9,4.26,4.9,55031.2
2011-09-11,4.9,7.4497,4.2,5.86436,153209
2011-09-12,5.94,9.32,3.8002,6.077999999999999,71010.5
2011-09-13,6.05,8.5,4.3,5.8,32331.6
2011-09-14,5.8199,7,4.5,5.61932,50553.1
2011-09-15,5.61932,7.5,4,4.84,99155.6
2011-09-16,4.75,6,4.228,4.91,38288.7
2011-09-17,4.82,6.5,3.9241,4.77,28539.7
2011-09-18,4.7604,6.07,4.0247,5.2,52162.8
2011-09-19,5.202000000000001,6.06,4.2601,5.46001,60032.4
2011-09-20,5.46203,7.999510000000001,4.353,6.11191,129715
2011-09-21,6.11191,6.66667,5,5.59,80568.9
2011-09-22,5.64335,6.2,4.92,5.42911,41222.4
2011-09-23,5.43,6.25,4.5,5.54675,64228.7
2011-09-24,5.54514,7,4.21,5.4682900000000005,25447.1
2011-09-25,5.4440599999999995,8.8,4.21,5.33,14133.6
2011-09-26,5.3299900000000004,6.06,4.1501,4.86969,64260.2
2011-09-27,4.86969,7.5,4,5,36946.5
2011-09-28,4.91563,6,0.1,4.772469999999999,39577.4
2011-09-29,4.77985,6,3,4.77935,21313.1
2011-09-30,4.7567,5.98,3,5.14009,51074.6
2011-10-01,5.16699,6.5,4,5,27781.9
2011-10-02,5.03241,6.18,4.6999,5.02701,13528.7
2011-10-03,5.02701,7,4,5.02401,23338.6
2011-10-04,5.02401,8,4,4.96,24182.3
2011-10-05,4.96,6.25,4,4.9030000000000005,25581
2011-10-06,4.89,5.2,0.02,4.734430000000001,68861
2011-10-07,4.74688,5.2,3.36,4.2728,115844
2011-10-08,4.2731,5,3.5,4.00753,56082.2
2011-10-09,4.007569999999999,4.98985,3.82,4.2,47020
2011-10-10,4.1,5,2.3273,4.1,25635.3
2011-10-11,4.1,4.9,2.6405,3.9308,51034.2
2011-10-12,3.9160000000000004,5,2.4335,4.15,78283.2
2011-10-13,4.013999999999999,4.8,3,3.95,27333.5
2011-10-14,4.05644,6,3,3.98791,31576
2011-10-15,3.9873,4.5,3,3.84214,46622.4
2011-10-16,3.84214,4.43999,3.333,3.5574,43494.6
2011-10-17,3.55528,3.99,2.0800400000000003,2.54,219418
2011-10-18,2.54127,3.7999,2.31,2.4190099999999997,96590.9
2011-10-19,2.4190099999999997,3.98,2,2.27,113522
2011-10-20,2.25001,3,2.003,2.34801,57631.3
2011-10-21,2.35,4.49,1.85,2.57,91318.6
2011-10-22,2.5876799999999998,3.465,2.07,3.1588,129029
2011-10-23,3.05,3.88,2.3666,3.17,41235.3
2011-10-24,3.127,3.25,2.2,2.545,101229
2011-10-25,2.523,5,2.3254,2.7711799999999998,109045
2011-10-26,2.77,3.7281,2.22,2.76654,38395.1
2011-10-27,2.773,3.18,2.2592,3.0400099999999997,67971.6
2011-10-28,3.0400099999999997,4.36,2.2401,3.1899900000000003,61337.3
2011-10-29,3.17001,4.4,1.8504,3.6301,90221
2011-10-30,3.6,3.85,2.3104,3.27,56378.5
2011-10-31,3.275,4.22,2.31,3.24801,40318.2
2011-11-01,3.27,3.59996,2.6,3.15,48198.6
2011-11-02,3.4,3.74,2.4341,3.25429,38637.2
2011-11-03,3.2524,3.79,2.32,3.1519999999999997,30127
2011-11-04,3.17,3.55,2.5649,3.002,46826.6
2011-11-05,3.109,3.77,2.08022,2.97004,60852.8
2011-11-06,2.97002,3.5,2.55,2.95959,19727.4
2011-11-07,2.95913,3.54,2.08027,3.00677,30349.4
2011-11-08,3.00677,3.25,2.0802,3.0350099999999998,81752.4
2011-11-09,2.99,7,2.07016,2.95001,61050.7
2011-11-10,2.95001,4.19,0.1,2.86898,40166.9
2011-11-11,2.8401,3.3,0.013999999999999999,2.9989999999999997,54189.4
2011-11-12,3.069,3.35,2.287,3.03099,26038.9
2011-11-13,3.03097,3.35,2.8316,2.99686,12134
2011-11-14,2.99573,4.19,2.09995,2.22,397425
2011-11-15,2.2199,3,2.0400099999999997,2.32896,86664.8
2011-11-16,2.33,3,2.1,2.4,54330.1
2011-11-17,2.4,3,1.994,2.25,142240
2011-11-18,2.2593799999999997,4.19,2,2.04999,107039
2011-11-19,2.0375,4.39,1.9999799999999999,2.198,91539.1
2011-11-20,2.1999,2.74,2,2.2,102782
2011-11-21,2.2,3.75,2,2.2938099999999997,54854
2011-11-22,2.28797,2.65,2.1,2.3289,46400.2
2011-11-23,2.3288900000000003,2.76,1.7100099999999998,2.33208,49642.5
2011-11-24,2.33209,3,1.71,2.4321,98291.1
2011-11-25,2.439,15,2.05,2.37,55997.6
2011-11-26,2.4660599999999997,2.8,2.04,2.47003,47254.9
2011-11-27,2.4701,2.7499700000000002,2.0224,2.47991,27469.6
2011-11-28,2.47991,2.9969,2.24,2.55,56155.2
2011-11-29,2.54998,3.23,2.4330000000000003,2.7501900000000004,202061
2011-11-30,2.75,4.6809,2.03,2.792,139986
2011-12-01,2.9957,3.5,2.3,3.06,79001.1
2011-12-02,3.0580000000000003,4.2,2.0036,3.115,73729.8
2011-12-03,3.1151,3.2,2.69,2.7939999999999996,132803
2011-12-04,2.793,7.3519,1.5,2.82809,101912
2011-12-05,2.82806,3.2482,2.0036,2.8798,37058.9
2011-12-06,2.89,3.25,2.004,3.03,67264.1
2011-12-07,3.0269999999999997,4.2,2.05,2.97,71934.9
2011-12-08,2.98996,3.5,2.1,2.94,51535.7
2011-12-09,2.9799700000000002,3.2,2.05,2.96999,44796.4
2011-12-10,2.97,3.2,2.005,3.05,89629.1
2011-12-11,3.06,3.45,2.4603,3.2511,118634
2011-12-12,3.25001,3.6,2.5682,3.136,44687.9
2011-12-13,3.17492,3.59,2.83,3.2499,38789.4
2011-12-14,3.2289999999999996,3.49,2.4,3.15,80614.9
2011-12-15,3.1289999999999996,3.5949800000000005,2.8,3.2,37452.2
2011-12-16,3.1959,3.5,2.41,3.2,47985
2011-12-17,3.21,3.6,3,3.2111,20822.6
2011-12-18,3.18191,3.65,3.0999,3.193,15582.3
2011-12-19,3.1930099999999997,7.005039999999999,3.0999,3.49,153313
2011-12-20,3.49,7.4386,3.2303,3.95,195180
2011-12-21,3.92,4.5,3.22002,3.89,58399.1
2011-12-22,3.8753,4.5,3.5,3.8901,63546.4
2011-12-23,3.8900900000000003,5,3.3989999999999996,3.9467800000000004,25658.7
2011-12-24,4.25,4.5,3.65,3.94,18973.2
2011-12-25,3.94,4.68975,3.75,4.2,86181.5
2011-12-26,4.225,4.599,3.75,4.01717,106197
2011-12-27,4.018,4.33,3.5868,4.0701,37232.8
2011-12-28,4.07,4.5,2.72,4.1855199999999995,40161.5
2011-12-29,4.2,4.5,2.7504,4.166,66758.8
2011-12-30,4.166,5,3.9,4.248,47520.8
2011-12-31,4.2481,4.995,3.9,4.72202,136629
2012-01-01,4.70785,5.55,4.0758,5.26766,117673
2012-01-02,5.2626,6.45,4.117,5.21678,72619.6
2012-01-03,5.21588,6.419,4.5093,4.8808,132354
2012-01-04,4.8808,8,4.36,5.57383,141293
2012-01-05,5.57402,8,4.9565,6.9476,200742
2012-01-06,6.757999999999999,8,5.7620000000000005,6.69693,235164
2012-01-07,6.69683,8,6.151,6.80497,57599.3
2012-01-08,6.7866,7.9,5.7686,7.113580000000001,66688.7
2012-01-09,6.77,7.5,5.81,6.3257,157040
2012-01-10,6.3268699999999995,7.5453,5,6.32,120154
2012-01-11,6.44904,8.0718,6,6.9,107113
2012-01-12,6.9,7.9581,5.85,6.799989999999999,145681
2012-01-13,6.8044899999999995,7.36,4.50065,6.41,65000.8
2012-01-14,6.4110000000000005,7.04,5,6.7500100000000005,147856
2012-01-15,6.749910000000001,7.15,5.0702,7.00177,67382.4
2012-01-16,7.00177,7.49998,5.7,6.4,137860
2012-01-17,6.68957,6.98,4.5692,5.59998,222028
2012-01-18,5.55023,7.1,5.09999,5.91999,235163
2012-01-19,5.92,7,5.32,6.35979,120594
2012-01-20,6.352,6.95,5.50001,6.138999999999999,76205.6
2012-01-21,6.4979,7,5,6.18,71000
2012-01-22,6.18409,10000000,5.2575,6.3097,49812.9
2012-01-23,6.31,6.52,5.04,6.356,22065.2
2012-01-24,6.356,6.89,5,6.28978,47983.8
2012-01-25,6.28958,8.25,5.5,5.75028,142154
2012-01-26,5.8,6.3,4.8677,5.34,128402
2012-01-27,5.3,6.10141,3.8,5.29199,128864
2012-01-28,5.29199,6.3998800000000005,4.6332,5.62667,94263.7
2012-01-29,5.625719999999999,6.41,4.6415,5.38141,50635.8
2012-01-30,5.38,6.40998,4.3602,5.490480000000001,47941.8
2012-01-31,5.49096,6.22,3.8,5.75,53955.1
2012-02-01,5.35,6.49,4.2835,6.07561,135076
2012-02-02,6.0687,6.3525,5,6.1,63200.4
2012-02-03,6.1001900000000004,6.35,5.17,5.9593,67066.3
2012-02-04,5.96,6.5,5.3401,5.87343,24324.1
2012-02-05,5.87352,6.40998,5.2,5.68881,138329
2012-02-06,5.5,5.95,5.2,5.6,98871.5
2012-02-07,5.48299,7,5.152,5.69,79253.4
2012-02-08,5.7,6.0747,4.75,5.63825,245240
2012-02-09,5.59998,6,5.28,5.83,97065.3
2012-02-10,5.83,7.4,0.02001,5.9126,45154.6
2012-02-11,5.796,6.43,4.3007800000000005,5.6005,74534.3
2012-02-12,5.635,6.3291,4.35008,5.51468,89554.4
2012-02-13,5.51468,6.0603,4.35004,5.26,188348
2012-02-14,5.26,5.93,3.71,4.4629199999999996,305409
2012-02-15,4.4629,5.6,3.74,4.3251,166114
2012-02-16,4.3052,5.75,3.878,4.1492,173547
2012-02-17,4.24185,5.19998,0.489,4.41,144250
2012-02-18,4.3824,5,3.8,4.22201,77055.1
2012-02-19,4.22201,4.77,3.9,4.38669,71616.6
2012-02-20,4.36102,5.43,3.7502,4.36146,41626.1
2012-02-21,4.37896,4.5999,2.6,4.272,55386.2
2012-02-22,4.272,4.62,2.2543,4.42532,108826
2012-02-23,4.455,5.22,3.76,5.015,169464
2012-02-24,5.01498,5.27,3.7601,5.0288,94010.3
2012-02-25,5.02879,5.11,3.7694,4.78,89303.2
2012-02-26,4.77303,5.1,3.7668,4.3559,73342.8
2012-02-27,4.922,5.1,4,4.959980000000001,32451.3
2012-02-28,4.95,5.1,4.3,4.86798,66856.9
2012-02-29,4.86798,5.04,4,4.86001,31580.4
2012-03-01,4.86,5.11,4,4.9213,51245.5
2012-03-02,4.9213,5.19998,4,4.7049900000000004,142263
2012-03-03,4.65,5.19998,4.0175,4.614380000000001,44203.2
2012-03-04,4.61439,4.949990000000001,3.7866,4.82001,62252.6
2012-03-05,4.82003,5.08,4.1372,4.9842699999999995,71051.7
2012-03-06,4.9888,5.09,4,4.9901,49142.7
2012-03-07,4.9901,5.1,4.2316,4.93752,50341.6
2012-03-08,4.52,5.15,4.1564,4.93016,63359.2
2012-03-09,4.93044,5.202000000000001,4.303,4.86111,36722.2
2012-03-10,4.86113,5.1,4.19,4.46,32346.9
2012-03-11,4.781000000000001,5.2139,4.34,4.91,46010.7
2012-03-12,4.90891,5.2139,4.2501,4.89005,27272
2012-03-13,4.4110000000000005,5.41,2.6,5.27,136265
2012-03-14,5.27185,5.63,4.401,5.38,69028.2
2012-03-15,5.4288099999999995,5.4978,4.401,5.34,49611.5
2012-03-16,5.3479,5.55998,4.4,5.34388,38232.9
2012-03-17,5.34388,5.5,4.4303,5.2159,41919.7
2012-03-18,5.216,5.549980000000001,4,5.2794300000000005,28822.7
2012-03-19,5.2553,5.37,4.5,4.6939,194789
2012-03-20,4.67216,5,4.0705,4.8379,72169.4
2012-03-21,4.83692,5.3,4.4,4.8148800000000005,50021.2
2012-03-22,4.79439,6.5,4.27,4.7043,65602.6
2012-03-23,4.735930000000001,4.89,4,4.68596,57814.2
2012-03-24,4.6468,6,3.82,4.676,42308.1
2012-03-25,4.676,4.84,4.22,4.4536,77523.7
2012-03-26,4.550009999999999,5.3,2,4.62003,75619.2
2012-03-27,4.625,5.25,4.31,4.81125,80308.3
2012-03-28,4.824,5.2999,3.76,4.93,41877.6
2012-03-29,4.93,5.4,4,4.5,46534.1
2012-03-30,4.8084,4.99,4.14202,4.8568,47303.8
2012-03-31,4.848,4.99,1,4.90873,39967.5
2012-04-01,4.88002,4.94595,4.15,4.827,40030
2012-04-02,4.78207,5.08,4,4.974,90025
2012-04-03,4.974,5.04,4.4,4.952,82662.4
2012-04-04,4.9496,6,4.02,4.910080000000001,59150
2012-04-05,4.92469,5.19,3.9111,4.919,40291.9
2012-04-06,4.9189,5.03,0.5,4.94991,66733.3
2012-04-07,4.94991,4.97,3.96,4.68929,86974.2
2012-04-08,4.68715,5,3.9019,4.79252,47182
2012-04-09,4.79,4.97,3.9631,4.87191,45354.5
2012-04-10,4.87188,4.918,3.92,4.83668,63464.3
2012-04-11,4.83691,4.98,4.2,4.9279,73930.4
2012-04-12,4.9277,5.49,4.48,4.91967,59340
2012-04-13,4.89102,4.99,3.13,4.93989,105448
2012-04-14,4.93989,5.04,4.52,4.9597,70574.8
2012-04-15,4.9597,5.5,4.57,4.96892,36105.4
2012-04-16,4.968999999999999,5.59,4.0286,4.93201,43484.8
2012-04-17,4.9591400000000005,5.7,4.5,4.97587,35917.9
2012-04-18,4.97587,5.649,4.5329,5.12,89957.7
2012-04-19,5.14096,5.21,4.2745,4.99,58908.2
2012-04-20,5.13755,5.5,3.76,5.35,115972
2012-04-21,5.28471,5.499,4.6703,5.26008,65797.1
2012-04-22,5.26,5.7,4.60001,5.20352,41490
2012-04-23,5.20406,5.38,4.8001,4.95999,56501.9
2012-04-24,5.035080000000001,5.25,4.6,5.05,84006.1
2012-04-25,5.09998,5.65,4.86,5.131819999999999,40999.2
2012-04-26,5.13183,5.65,3.9,5.09762,69051
2012-04-27,5.09762,6.5,4.4639,5.10947,30833.4
2012-04-28,5.1,5.10947,4.7501,4.9794,98374.1
2012-04-29,4.9789,5.06,4.805,4.91,25246.1
2012-04-30,4.9138,5.02008,4.51,4.9491,61741.2
2012-05-01,4.9491,5.6,4.47928,5,41673.5
2012-05-02,5,5.5,4.55,5.07367,107597
2012-05-03,5.07359,5.19,4.61,5.13438,42448.1
2012-05-04,5.10926,6.39,0.01,5.067,50606.6
2012-05-05,5.06712,5.57,4.6383,5.077,26598
2012-05-06,5.07739,5.6,4.03,5.04991,26277.4
2012-05-07,5.05,5.12394,3.59999,5.06002,52713.3
2012-05-08,4.861000000000001,5.6,3.97,5.04997,76679.9
2012-05-09,5.04988,5.5,4.7329,4.92,46701.8
2012-05-10,5.0597,5.125,4.6356,4.85,81601.6
2012-05-11,4.85,5.5,4.5,4.95,74075.5
2012-05-12,4.95001,5.08,4,4.9461900000000005,28707.1
2012-05-13,4.9497599999999995,5,4.65,4.9299599999999995,17792.1
2012-05-14,4.95089,5.0360000000000005,4.46,5.00594,60679.5
2012-05-15,5.02269,5.06991,4.7048,5,56656.7
2012-05-16,5.03824,5.17287,4.69,5.0887,78019.5
2012-05-17,5.08879,5.5,3.6397,5.0998,32401.1
2012-05-18,5.0997900000000005,5.15,4.7111,5.11801,59798.8
2012-05-19,5.1245,5.5,4.57,5.0995,28595.1
2012-05-20,5.11817,5.45,4.8077,5.09002,23509.5
2012-05-21,5.1,5.19,4.77,5.0997699999999995,48235.8
2012-05-22,5.09966,5.5,4.6469,5.09819,52424.6
2012-05-23,5.09857,5.5,4.01,5.1397,64694.2
2012-05-24,5.13959,5.19,4.8159,5.11901,36004.9
2012-05-25,5.11904,5.4,4.92,5.14546,33916.8
2012-05-26,5.11561,5.4,4.149430000000001,5.10324,26094.9
2012-05-27,5.10302,5.4,4.7283,5.07,23768.7
2012-05-28,5.13,5.2,4.7103,5.1358,34501.8
2012-05-29,5.13,5.16291,4.7172,5.14997,72043.9
2012-05-30,5.14998,5.1725,4.65,5.135,47421.6
2012-05-31,4.9341,5.5,4.7301,5.18011,49857.1
2012-06-01,5.2,5.99,1,5.2748099999999996,54201.4
2012-06-02,5.2748099999999996,5.61,4.93,5.133369999999999,21682.9
2012-06-03,5.2389,5.2543,4.9604,5.2051,17679
2012-06-04,5.1,6,1,5.26599,57174.7
2012-06-05,5.26588,5.57825,4.9,5.44001,95917
2012-06-06,5.44001,14.6998,4.87,5.46001,49421.4
2012-06-07,5.46799,5.95,4.8699,5.591,58295.1
2012-06-08,5.59087,7.24,0.0214,5.632999999999999,66239
2012-06-09,5.6329,5.93,0.0278,5.55997,46830.7
2012-06-10,5.55997,5.6953,5.15,5.4682900000000005,33675.7
2012-06-11,5.4682900000000005,5.92,5.1,5.57471,50398.4
2012-06-12,5.595,6.57,0.00178392,5.74,98338.5
2012-06-13,5.69,6.4,0.0337975,5.9289,67831.6
2012-06-14,5.9288,6.24,4.75,5.9541,48555.7
2012-06-15,5.95412,9.244,4.9017,6.497999999999999,80585.1
2012-06-16,6.58767,6.82,4.96,6.22,94591.5
2012-06-17,6.4487,7,4.6,6.163819999999999,60182.4
2012-06-18,6.2,9.95,5.15,6.30998,56555.2
2012-06-19,6.30998,8.5,5.662999999999999,6.34,54236
2012-06-20,6.49876,7,1,6.67,75328.5
2012-06-21,6.67001,10,3.83221,6.715,58687
2012-06-22,6.68009,6.8,4.22,6.26,63741
2012-06-23,6.54781,7,4.97,6.4285,29269.5
2012-06-24,6.4285,7,5.41,6.35002,44176.8
2012-06-25,6.35002,9.99,4.9684,6.3049,75091
2012-06-26,6.3299900000000004,6.65,5.5,6.4195,59773.2
2012-06-27,6.45887,6.798769999999999,5.8132,6.647,62761.5
2012-06-28,6.6469,10,4.7458,6.60588,53326.7
2012-06-29,6.6059,7.7,5.2494,6.65,43936
2012-06-30,6.65,6.694,4.5,6.689989999999999,32104.4
2012-07-01,6.68998,1000,5.03,6.62898,28425.5
2012-07-02,6.6001,8.5,4.41777,6.759989999999999,50729.9
2012-07-03,6.669,6.88,6.1648,6.44993,81161.6
2012-07-04,6.44994,6.68,6.324,6.5101,42364
2012-07-05,6.39,6.77,6,6.67,55722.2
2012-07-06,6.67,7.2,6.2,6.648110000000001,51195.5
2012-07-07,6.6999699999999995,6.87,4.5163,6.76207,47903.7
2012-07-08,6.7,9,5.6314,6.79898,25650
2012-07-09,6.7915,8.04,6.0896,7.0215,79673.4
2012-07-10,7.0215,8.2,1,7.1999,85271.9
2012-07-11,7.1997,7.5,4.5,7.15,49652.3
2012-07-12,7.15,7.9,4.7001,7.7643699999999995,76899.1
2012-07-13,7.6874899999999995,7.9934,6.21,7.6644,75593.4
2012-07-14,7.600110000000001,7.9299,6.72,7.5421,20443.5
2012-07-15,7.542110000000001,9.67,5.1151,7.621010000000001,32143.3
2012-07-16,7.68248,9.67,5.2914,8.49959,117790
2012-07-17,8.5,10,6.5,8.4,227636
2012-07-18,8.71,10.0969,7.66,9.10977,122924
2012-07-19,9.10977,10,7.5,8.86999,58272.1
2012-07-20,8.86998,10,6.52,8.52,164861
2012-07-21,8.520010000000001,10,6.7,8.65,148707
2012-07-22,8.858410000000001,9,6.8011,8.42,33789.1
2012-07-23,8.4321,9.4,7.75,8.4,159238
2012-07-24,8.4456,10.37,7.81,8.47,48737.8
2012-07-25,8.549,8.9,7.7,8.52,72483.5
2012-07-26,8.8,10,8.25,8.4,39332.9
2012-07-27,8.90037,9.06455,8.15,8.9,32565.9
2012-07-28,8.89997,9,6.3,8.8881,20522.9
2012-07-29,8.88809,9,7.23,8.71027,13658.6
2012-07-30,8.71027,9.162980000000001,8.25002,8.98,62330.7
2012-07-31,9,9.999,6.65,9.3,76226.4
2012-08-01,10,10,8.68,9.5503,81567.6
2012-08-02,9.5,25,2,10.53,138579
2012-08-03,9.5,14.5,8.8,10.97,75690.7
2012-08-04,10.9797,11.8,8.8,10.984000000000002,59374
2012-08-05,12,12,7.64,10.87,77798.8
2012-08-06,11.25,12.45,10,10.8552,62967.2
2012-08-07,11.25,12.3,10.13,10.738,51694.3
2012-08-08,11.25,11.98,10,11.0553,40597.8
2012-08-09,11.5,12.49,9.29,11.0611,114322
2012-08-10,11.49,15,6.987369999999999,11.3864,78893.8
2012-08-11,11.49,11.98,10.7913,11.5102,25435.6
2012-08-12,12,12,8.02,11.624,36571.1
2012-08-13,12,12.0501,9.63,12.0375,67591.6
2012-08-14,12.0375,12.5,5.02,12.19,55708.8
2012-08-15,12.19,15,6.03,13.25,67257.5
2012-08-16,12.95,14,1,13.5,107909
2012-08-17,13.151,17.99,3.0495,11.5836,245353
2012-08-18,11.8091,13.9,10.776,11.304,96040.2
2012-08-19,11.300999999999998,12.46,7.1,7.99,259103
2012-08-20,9,11.3332,7.54,10.1,209122
2012-08-21,10.061,11.46,9.01,10.29,83353.2
2012-08-22,9.91503,10.71,9.5114,9.80679,81551.8
2012-08-23,9.72,11.5,8.0844,10.1,64164
2012-08-24,10.1,11.4305,9,10.6,103347
2012-08-25,10.6,11.43,10,10.6,44573.7
2012-08-26,10.6,11.43,10.1,10.556,30508.1
2012-08-27,10.59,12.96,8.88,10.95,190258
2012-08-28,10.96,12.1,8.065430000000001,10.97,66086.5
2012-08-29,10.93,12,9.6001,10.9169,63385.4
2012-08-30,10.8041,11.2695,10.3557,10.777000000000001,36426.3
2012-08-31,10.777000000000001,12.25,9.6,10.16,76334.6
2012-09-01,10.15,10.86,9.503,9.96544,26876.2
2012-09-02,10,11.0998,9.49,10.2041,29816.2
2012-09-03,10.15,10.7447,9.61,10.53,27041.4
2012-09-04,10.5,16,10,10.290999999999999,40258.4
2012-09-05,10.5,12.36,10.01,10.9997,68369.8
2012-09-06,11,11.81,10.02,11.181,75572.6
2012-09-07,11.1969,17,10.65,10.99,40289.7
2012-09-08,10.99,12.46,10.3,11.037,29578.5
2012-09-09,11.05,11.765,10.02,11.02,17203.8
2012-09-10,11.02,11.75,10.28,11.169,48178.8
2012-09-11,11.1511,13,10.38,11.3308,76147.6
2012-09-12,11.3308,14.75,10.45,11.276,65361.9
2012-09-13,11.2285,12,10.72,11.399000000000001,25431
2012-09-14,11.399000000000001,13.99,10.73,11.67,49115.6
2012-09-15,11.75,15.9983,10.45,11.75,18858.6
2012-09-16,11.75,15.5,11.41,11.87,34460.8
2012-09-17,11.87,13,11.013,11.89,33144.2
2012-09-18,11.9325,15.6,10.5,12.25,49924
2012-09-19,11.9,14.51,11.8,12.352,48215.6
2012-09-20,12.572000000000001,13.25,0,12.3001,37738
2012-09-21,12.3998,14.51,10.82,12.368,41826.1
2012-09-22,12.2732,13,8.12,12.2378,17917.1
2012-09-23,12.2378,13,10.55,11.92,44652.7
2012-09-24,12.151,12.4586,10.8711,12.1,36426.1
2012-09-25,12.1,12.9,11.56,12.197000000000001,29714.8
2012-09-26,12.21,12.6189,11.53,12.27,30049.8
2012-09-27,12.37,21,11.84,12.3089,26635.8
2012-09-28,12.27,12.6911,11.53,12.47,34502.9
2012-09-29,12.100999999999999,12.7709,11.01,12.3631,21521.2
2012-09-30,12.363,12.7521,12.0329,12.4,9775.55
2012-10-01,12.1,13.5,11.6,12.14,38010.9
2012-10-02,11.953,15.9,11.01,12.84,67868.4
2012-10-03,12.84,16.4,12.205,12.89,48643.8
2012-10-04,12.8835,150,12.460999999999999,12.85,47818.7
2012-10-05,12.6,13.1976,11.5,12.687999999999999,41129
2012-10-06,12.79,14.45,12.06,12.505,29257.7
2012-10-07,12.48,13.11,11.52,11.8034,71677.9
2012-10-08,12.03,13.99,10.42,11.7781,108015
2012-10-09,11.7381,14.2813,11.22,11.895,53750.2
2012-10-10,12.18,20,11.767000000000001,12.12,36624.3
2012-10-11,11.905,15,11.58,12.03,26928.7
2012-10-12,11.863,14,11.75,12,25802.5
2012-10-13,12,13.0462,11.575999999999999,11.860999999999999,18678.1
2012-10-14,11.860999999999999,19.9992,11.495999999999999,11.7389,26461.8
2012-10-15,11.5762,13.3111,10.53,11.8381,33977.3
2012-10-16,11.564,15.4224,11.17,11.8499,44786.2
2012-10-17,11.749,13,11.1,11.8285,30316.8
2012-10-18,11.81,13.2,11,11.9398,26047.1
2012-10-19,11.9349,14.9,11.245,11.7401,36293.4
2012-10-20,11.7402,13.3,11.29,11.7399,26616
2012-10-21,11.7399,12.99,11.29,11.6311,13647.8
2012-10-22,11.6311,12.41,11.133,11.7101,45308.7
2012-10-23,11.189,13.2,11.08,11.684000000000001,64132
2012-10-24,11.65,13.3,11.01,11.65,28371.3
2012-10-25,11.65,12.8,8.62,10.86,94520.9
2012-10-26,10.8537,15,4.99999,10.1706,109262
2012-10-27,10.15,12.99,9.325,10.2605,53626.1
2012-10-28,10.2603,12.99,0.10999,10.7,26683.7
2012-10-29,11.3,12.3,8.38,10.6,46004.6
2012-10-30,10.59,20.5,10.0111,10.8875,35023.9
2012-10-31,10.880999999999998,13.2,9.02597,11.200999999999999,47922.1
2012-11-01,11.1796,13.1313,10.4,10.57,56345.5
2012-11-02,10.57,13.2,10.1,10.4688,33152.2
2012-11-03,10.26,12.6139,8.000010000000001,10.6425,24130.3
2012-11-04,10.6425,12.9,8.31889,10.8001,26011
2012-11-05,10.8001,12.9,8.37427,10.497,35308.9
2012-11-06,10.748,13.1503,9.69,10.652999999999999,34985
2012-11-07,10.899000000000001,13.15,10.45,10.9263,40459.2
2012-11-08,10.9201,13,10.25,10.924000000000001,33985.2
2012-11-09,10.93,12.5473,10.02,11,21162.7
2012-11-10,10.815,12.5473,10.550999999999998,10.89,16816
2012-11-11,10.89,12.3153,10.345999999999998,10.519,17809
2012-11-12,10.84,12.2,10.341,10.87,48191
2012-11-13,10.73,12.16,10.599,10.667,22755.8
2012-11-14,10.98,12.8,10.655999999999999,10.82,28515.7
2012-11-15,10.9875,13.4,10.671,11.1977,39492
2012-11-16,11.2019,14.0906,10.23,11.7489,73267.1
2012-11-17,11.888,14.3767,11.2,11.7889,23408.9
2012-11-18,11.7888,14.1,11,11.6515,19944.6
2012-11-19,11.51,15,11.03,11.7999,35557.1
2012-11-20,11.591,12.197000000000001,10.67,11.7328,32539.8
2012-11-21,11.7,11.998,11.2,11.67,26585.1
2012-11-22,11.991,12.43,11,12.4219,74248.4
2012-11-23,11.86,12.6622,11.66,12.345,23963.6
2012-11-24,12.3183,15,11.93,12.4115,23134.4
2012-11-25,12.4115,12.997,12,12.4821,27816.8
2012-11-26,12.4821,12.997,10.23,12.2455,43569.8
2012-11-27,12.2455,13,11.414000000000001,12.2,43863.4
2012-11-28,12.2,12.75,11.9063,12.6,38983.7
2012-11-29,12.027000000000001,13.5,0.75244,12.45,34214.5
2012-11-30,12.539000000000001,13.5,12,12.565,31022.5
2012-12-01,12.565,13.18,11.550999999999998,12.562000000000001,19810.6
2012-12-02,12.5722,13.05,12.220999999999998,12.5,18012.5
2012-12-03,12.46,12.9776,12.24,12.679,37479.7
2012-12-04,12.65,13.8,11.75,13.4099,74094.5
2012-12-05,13.4,15,11.75,13.38,37782.6
2012-12-06,13.3,14.65,12.1617,13.299000000000001,54854.2
2012-12-07,13.299000000000001,14.65,10.4593,13.4999,43933.3
2012-12-08,13.4998,14.5,12.4911,13.4201,15990.5
2012-12-09,13.35,13.9,3.3956800000000005,13.388,32295.9
2012-12-10,13.388,13.9979,12,13.9,36005.8
