Date,BTC_pd_T0,BTC_v_T0,BTC_pd_T1,BTC_rpd_T1,BTC_v_T1,BTC_s_T1,BTC_pd_T2,BTC_v_T2,BTC_s_T2,BTC_dl_m3,BTC_do_m3,BTC_dp_m3,BTC_log_v_T0,BTC_log_v_T1,BTC_log_v_T2,BTC_log_s_T2,BTC_cbrt_rpd_T0,BTC_cbrt_hl_T0,BTC_cbrt_pd_T1,BTC_cbrt_dv_T1,BTC_cbrt_hl_T1,BTC_cbrt_pd_T2,BTC_cbrt_dl_m3,BTC_cbrt_do_m3,BTC_cbrt_dp_m3
2010-07-19,-0.0299,3574.0,-0.01145,-0.128602860286,3662.0,219.72,-0.01169,2875.0,211.74375,0.00436,0.02545,0.00184333333333,8.18172045513,8.20603776278,7.96415571884,5.36008838982,-0.690296654131,0.317711537786,-0.225390269177,4.44796018114,0.275057839074,-0.226954171889,0.163366183406,0.294145762018,0.122612465552
2010-07-20,-0.00236,3662.0,-0.0026,-0.285906368415,2875.0,211.74375,-0.02339,6160.0,308.0,-0.000136666666667,0.00638,-0.00275666666667,8.20603776278,7.96415571884,8.72599438101,5.7333412769,-0.306691592149,0.279394952006,-0.137506886707,-9.23261893132,0.308637796816,-0.28598510037,-0.051509523694,0.185469952001,-0.14021508888
2010-07-21,0.00496,2875.0,-0.01583,-0.156632996633,6160.0,308.0,-0.01163,4102.5,246.15,-0.00173333333333,0.00103,0.00152,7.96415571884,8.72599438101,8.31959554707,5.50999543975,0.405752999966,0.315817979883,-0.251088586372,14.8654636048,0.288088900025,-0.226565217962,-0.120123329994,0.100990163405,0.114977941579
2010-07-22,-0.02079,6160.0,-0.01659,-0.293018558263,4102.5,246.15,-0.02321,4096.32,241.5702312,-0.00596666666667,0.00685,0.00171833333333,8.72599438101,8.31959554707,8.31808838043,5.49129128164,-0.640262636547,0.316850616423,-0.2550442061,-12.7188139527,0.269160630604,-0.285249601794,-0.181374930384,0.189916861133,0.119775816008
2010-07-23,0.01212,4102.5,0.0055,0.0738613861386,4096.32,241.5702312,0.00373,8551.48,470.0320982,-0.0023,-0.01625,-0.00421833333333,8.31959554707,8.31808838043,9.05397657835,6.15492624074,0.621446501191,0.266840164872,0.176517416766,-1.83511305597,0.256901080797,0.155084934373,-0.13200061218,-0.253289850955,-0.161577281985
2010-07-24,-0.00561,4096.32,-0.00738,-0.0910566466483,8551.48,470.0320982,-0.00561,4377.0,175.08,0.00016,0.00259666666667,-0.00281333333333,8.31808838043,9.05397657835,8.38434727808,5.17093843722,-0.44988745605,0.256951577325,-0.194693799517,16.4546166401,0.211716840428,-0.17768644035,0.0542883523319,0.13744809795,-0.14116934423
2010-07-25,-0.00122,8551.48,0.00055,-0.0802524797115,4377.0,175.08,-0.00445,8973.69,587.776695,-0.000363333333333,-0.00216666666667,-0.00265083333333,9.05397657835,8.38434727808,9.10216367237,6.37804698613,-0.280211589329,0.215658697387,0.0819321270601,-16.1015417167,0.18221541936,-0.164482615655,-0.071356753211,-0.129398934611,-0.138397254374
2010-07-26,0.006,4377.0,0.001,0.178,8973.69,587.776695,0.0089,5890.29,340.1642475,-0.00681333333333,-0.00541,0.000834166666667,8.38434727808,9.10216367237,8.68123026795,5.83236402554,0.493242414866,0.251984209979,0.1,16.6270449931,0.341995189335,0.207235109806,-0.189577392507,-0.175549294465,0.0941349603056
2010-07-27,-0.004,8973.69,0.0039,0.270909090909,5890.29,340.1642475,0.0149,9658.49,599.3093045,0.00401666666667,0.00125666666667,0.00532833333333,9.10216367237,8.68123026795,9.17569613078,6.39744502989,-0.417412804485,0.307231682569,0.157406091663,-14.5549244677,0.222398009057,0.246071937892,0.15896027206,0.107912900359,0.174661477097
2010-07-28,-0.0011,5890.29,0.0099,0.045,9658.49,599.3093045,0.0027,5620.85,359.7344,0.00533333333333,0.0047,-0.00466666666667,8.68123026795,9.17569613078,8.63441607021,5.88814195348,-0.263681996449,0.204082755096,0.214722916902,15.5612560362,0.254066818554,0.139247665008,0.174716092947,0.16750686836,-0.167109931165
